-333618255,0
5488988536,0
1129025296,0
-2648860750,0
-1270174085,0
-2443320294,0
-1922803653,0
2176487389,0
-1375138251,0
-2800523330,0
238113721,0
-2255472225,0
-456888066,0
3406801600,0
-1514749839,0
-1771319035,0
-228432581,0
-167701940,0
-1341658176,0
1159390411,0
-2386923616,0
364959105,0
-1572980681,0
-632584270,0
1399612553,0
891358282,0
-2345203743,0
2583648565,0
-1870305178,0
2855290346,0
2585262567,0
-865590659,0
-1274803646,0
-1999231601,0
-2280318732,0
741169496,0
2418672494,0
3338042488,0
-1733270265,0
-231616933,0
-2001596535,0
-1410486618,0
41556282,0
-1002929612,0
-815415861,0
2896726607,0
-3022577425,0
-2573355583,0
154649978,0
-2996963189,0
2391796072,0
-2548630822,0
898698323,0
-1122999392,0
-673597643,0
-2069753278,0
-4563664511,0
-1820301147,0
-286072560,0
-2858435979,0
2768395037,0
577351950,0
-2668044102,0
-2112546473,0
