-377926647,-13.281166
6558803768,-19.490206
1009780680,10.561731
-2354956062,11.095514
-1285277133,-1.189053
-2180443606,10.758994
-2588910285,-34.642467
2200999917,-1.126243
-739267059,46.240524
-3560944634,-27.152830
680991001,-185.994019
-3145885489,-39.477909
239473806,152.414108
3218349224,5.531651
-849760335,43.900948
-2273485675,-28.349871
-204697861,10.390252
-1050324244,-526.304199
-491931696,63.334053
1176410859,-1.468051
-2958642560,-23.952126
306355537,16.057571
-1008939745,35.858097
-333399446,47.295650
647794505,53.716152
1037253714,-16.367765
-2375976215,-1.312145
2246127261,13.063746
-808151098,56.790417
-377926647,113.236008
6558803768,-153.699707
1009780680,216.657990
-2354956062,-84.730896
-1285277133,35.711445
-2180443606,4.379876
-2588910285,449.300720
2200999917,8.999672
-739267059,122.146729
-3560944634,-105.446587
680991001,394.016083
-3145885489,-57.168804
239473806,116.978096
3218349224,-7644.555664
-849760335,15.272186
-2273485675,-178.813019
-204697861,107.066521
-204697861,93.227699
-204697861,92.045486
-204697861,232.362030
-204697861,93.169823
-204697861,108.558334
-204697861,91.968323
-204697861,122.777153
-204697861,81.772217
-204697861,69.611259
-204697861,90.110031
-204697861,95.514618
-204697861,88.754723
-204697861,28.445473
-204697861,92.838821
-204697861,107.394096
-204697861,135.454605
-204697861,92.327789
-204697861,90.310371
