151917802,0.007162
491504530,0.000425
204674252,16.398067
-214069934,19.597931
-309951978,0.211439
22008229,0.692877
280896824,0.047573
742495416,1.220619
-344595360,0.161655
883464651,0.075399
-601050261,1.428476
-25238486,0.010270
-408791264,2.180305
-295631206,0.294821
31543120,0.028101
-3474255,0.962508
-677880852,0.392753
377354241,0.034768
-119338934,7.964516
-363512022,2.490196
111846525,0.656587
-101431985,0.008331
-209476212,0.016869
276055038,0.964445
-318226261,0.757851
400768000,8.372533
-155246283,0.000082
-376975720,0.009236
250429129,0.017382
-394475772,0.208317
-305629108,2.747382
479000220,0.000027
-297235122,2.877334
-166898074,0.001227
-316369446,0.176250
33778384,0.388035
-129217986,0.129425
6269472,8.917880
-131160600,0.126867
-750221920,1.123610
-92140946,2.867859
138816462,0.001475
278344606,0.048056
69824125,0.199450
243975160,1.128193
-824552300,0.270300
-301029520,0.699381
-371026296,0.046919
-82215960,0.002491
70554844,0.047169
