151917802,-16.418247
491504530,-119.208595
204674252,10.394257
-538611112,-57.514961
-171216920,98.328072
-214069934,13.448256
-309951978,93.829918
22008229,66.964920
-585084318,-62.331264
105998787,-94.580231
280896824,-37.657578
-29572400,-90.226730
-370287945,20.810995
742495416,-18.815039
-344595360,19.644066
883464651,23.014418
-601050261,5.670972
-25238486,71.485237
-408791264,8.286228
-295631206,-34.748421
31543120,66.309433
-3474255,-3.275292
-677880852,-53.291924
377354241,-20.483095
-119338934,39.160286
-363512022,17.086061
-51834307,31.418388
122026496,-99.920700
577649850,-47.804768
111846525,43.464844
-101431985,93.187798
-209476212,-12.823089
276055038,-54.520954
-318226261,-42.438362
-212516517,-18.857838
400768000,11.996423
-155246283,-60.975052
54316278,-120.415840
-376975720,12.808575
250429129,-53.556187
-394475772,30.468166
-305629108,-44.761391
479000220,-106.118378
-297235122,-4.912275
414066808,-14.088945
-166898074,13.739182
-316369446,86.705925
33778384,-81.601059
-129217986,32.541553
6269472,29.166859
-131160600,-101.397720
-750221920,-16.196281
-92140946,55.733536
138816462,-34.884808
278344606,-23.528681
69824125,-32.443661
492857728,-119.267227
243975160,-45.423218
691067843,-42.456696
-824552300,10.786065
-301029520,84.637337
-371026296,2.749519
-82215960,4.153043
70554844,-75.010643
